,ID_SALON,NOMBRE_SALON,CAPACIDAD,ID_SEDE,ACTIVO,USUARIO,PASSWORD
4414,215,32D,50,21,0,,
4415,135,56D,50,19,0,,
4416,173,11B,51,20,0,,
4417,215,32D,50,21,0,,
4418,215,32D,50,21,0,,
4419,167,8D,50,20,0,,
4420,167,8D,50,20,0,,
4421,167,8D,50,20,0,,
4422,215,32D,50,21,0,,
4423,119,48D,50,18,0,,
4424,119,48D,50,18,0,,
4425,215,32D,50,21,0,,
4426,215,32D,50,21,0,,
4427,215,32D,50,21,0,,
4428,215,32D,50,21,0,,
4429,215,32D,50,21,0,,
4430,173,11B,51,20,0,,
4431,119,48D,50,18,0,,
4432,215,32D,50,21,0,,
4433,215,32D,50,21,0,,
4434,215,32D,50,21,0,,
4435,173,11B,51,20,0,,
4436,167,8D,50,20,0,,
4437,167,8D,50,20,0,,
4438,167,8D,50,20,0,,
4439,119,48D,50,18,0,,
4440,173,11B,51,20,0,,
4441,215,32D,50,21,0,,
4442,135,56D,50,19,0,,
4443,135,56D,50,19,0,,
4444,119,48D,50,18,0,,
4445,235,68D,50,22,0,,
4446,119,48D,50,18,0,,
4447,215,32D,50,21,0,,
4448,135,56D,50,19,0,,
4449,119,48D,50,18,0,,
4450,215,32D,50,21,0,,
4451,215,32D,50,21,0,,
4452,119,48D,50,18,0,,
4453,119,48D,50,18,0,,
4454,173,11B,51,20,0,,
4455,119,48D,50,18,0,,
4456,119,48D,50,18,0,,
4457,119,48D,50,18,0,,
4458,235,68D,50,22,0,,
4459,173,11B,51,20,0,,
4460,135,56D,50,19,0,,
4461,173,11B,51,20,0,,
4462,167,8D,50,20,0,,
4463,167,8D,50,20,0,,
4464,119,48D,50,18,0,,
4465,215,32D,50,21,0,,
4466,173,11B,51,20,0,,
4467,215,32D,50,21,0,,
4468,173,11B,51,20,0,,
4469,167,8D,50,20,0,,
4470,135,56D,50,19,0,,
4471,167,8D,50,20,0,,
4472,119,48D,50,18,0,,
4473,119,48D,50,18,0,,
4474,119,48D,50,18,0,,
4475,135,56D,50,19,0,,
4476,167,8D,50,20,0,,
4477,167,8D,50,20,0,,
4478,119,48D,50,18,0,,
4479,219,34D,50,21,0,,
4480,219,34D,50,21,0,,
4481,219,34D,50,21,0,,
4482,235,68D,50,22,0,,
4483,173,11B,51,20,0,,
4484,167,8D,50,20,0,,
4485,219,34D,50,21,0,,
4486,219,34D,50,21,0,,
4487,119,48D,50,18,0,,
4488,119,48D,50,18,0,,
4489,119,48D,50,18,0,,
4490,173,11B,51,20,0,,
4491,219,34D,50,21,0,,
4492,119,48D,50,18,0,,
4493,167,8D,50,20,0,,
4494,235,68D,50,22,0,,
4495,219,34D,50,21,0,,
4496,135,56D,50,19,0,,
4497,119,48D,50,18,0,,
4498,167,8D,50,20,0,,
4499,167,8D,50,20,0,,
4500,173,11B,51,20,0,,
4501,219,34D,50,21,0,,
4502,219,34D,50,21,0,,
4503,219,34D,50,21,0,,
4504,135,56D,50,19,0,,
4505,219,34D,50,21,0,,
4506,173,11B,51,20,0,,
4507,119,48D,50,18,0,,
4508,167,8D,50,20,0,,
4509,173,11B,51,20,0,,
4510,119,48D,50,18,0,,
4511,173,11B,51,20,0,,
4512,119,48D,50,18,0,,
4513,119,48D,50,18,0,,
4514,119,48D,50,18,0,,
4515,219,34D,50,21,0,,
4516,219,34D,50,21,0,,
4517,219,34D,50,21,0,,
4518,219,34D,50,21,0,,
4519,167,8D,50,20,0,,
4520,219,34D,50,21,0,,
4521,119,48D,50,18,0,,
4522,119,48D,50,18,0,,
4523,135,56D,50,19,0,,
4524,135,56D,50,19,0,,
4525,119,48D,50,18,0,,
4526,135,56D,50,19,0,,
4527,219,34D,50,21,0,,
4528,135,56D,50,19,0,,
4529,235,68D,50,22,0,,
4530,235,68D,50,22,0,,
4531,119,48D,50,18,0,,
4532,135,56D,50,19,0,,
4533,119,48D,50,18,0,,
4534,235,68D,50,22,0,,
4535,235,68D,50,22,0,,
4536,219,34D,50,21,0,,
4537,173,11B,51,20,0,,
4538,119,48D,50,18,0,,
4539,173,11B,51,20,0,,
4540,235,68D,50,22,0,,
4541,219,34D,50,21,0,,
4542,119,48D,50,18,0,,
4543,235,68D,50,22,0,,
4544,119,48D,50,18,0,,
4545,135,56D,50,19,0,,
4546,119,48D,50,18,0,,
4547,235,68D,50,22,0,,
4548,219,34D,50,21,0,,
4549,167,8D,50,20,0,,
4550,167,8D,50,20,0,,
4551,219,34D,50,21,0,,
4552,167,8D,50,20,0,,
4553,119,48D,50,18,0,,
4554,119,48D,50,18,0,,
4555,119,48D,50,18,0,,
4556,119,48D,50,18,0,,
4557,119,48D,50,18,0,,
4558,119,48D,50,18,0,,
4559,219,34D,50,21,0,,
4560,173,11B,51,20,0,,
4561,219,34D,50,21,0,,
4562,167,8D,50,20,0,,
4563,135,56D,50,19,0,,
4564,167,8D,50,20,0,,
4565,219,34D,50,21,0,,
4566,219,34D,50,21,0,,
4567,219,34D,50,21,0,,
4568,123,50D,50,18,0,,
4569,219,34D,50,21,0,,
4570,219,34D,50,21,0,,
4571,135,56D,50,19,0,,
4572,123,50D,50,18,0,,
4573,135,56D,50,19,0,,
4574,219,34D,50,21,0,,
4575,135,56D,50,19,0,,
4576,135,56D,50,19,0,,
4577,123,50D,50,18,0,,
4578,219,34D,50,21,0,,
4579,173,11B,51,20,0,,
4580,167,8D,50,20,0,,
4581,123,50D,50,18,0,,
4582,219,34D,50,21,0,,
4583,123,50D,50,18,0,,
4584,219,34D,50,21,0,,
4585,123,50D,50,18,0,,
4586,123,50D,50,18,0,,
4587,235,68D,50,22,0,,
4588,123,50D,50,18,0,,
4589,219,34D,50,21,0,,
4590,219,34D,50,21,0,,
4591,219,34D,50,21,0,,
4592,235,68D,50,22,0,,
4593,143,60D,50,19,0,,
4594,235,68D,50,22,0,,
4595,123,50D,50,18,0,,
4596,143,60D,50,19,0,,
4597,143,60D,50,19,0,,
4598,235,68D,50,22,0,,
4599,235,68D,50,22,0,,
4600,219,34D,50,21,0,,
4601,167,8D,50,20,0,,
4602,143,60D,50,19,0,,
4603,143,60D,50,19,0,,
4604,123,50D,50,18,0,,
4605,123,50D,50,18,0,,
4606,123,50D,50,18,0,,
4607,167,8D,50,20,0,,
4608,123,50D,50,18,0,,
4609,235,68D,50,22,0,,
4610,219,34D,50,21,0,,
4611,143,60D,50,19,0,,
4612,219,34D,50,21,0,,
4613,219,34D,50,21,0,,
4614,219,34D,50,21,0,,
4615,167,8D,50,20,0,,
4616,219,34D,50,21,0,,
4617,219,34D,50,21,0,,
4618,167,8D,50,20,0,,
4619,167,8D,50,20,0,,
4620,123,50D,50,18,0,,
4621,219,34D,50,21,0,,
4622,123,50D,50,18,0,,
4623,219,34D,50,21,0,,
4624,167,8D,50,20,0,,
4625,167,8D,50,20,0,,
4626,123,50D,50,18,0,,
4627,219,34D,50,21,0,,
4628,143,60D,50,19,0,,
4629,167,8D,50,20,0,,
4630,235,68D,50,22,0,,
4631,167,8D,50,20,0,,
4632,219,34D,50,21,0,,
4633,219,34D,50,21,0,,
4634,235,68D,50,22,0,,
4635,143,60D,50,19,0,,
4636,235,68D,50,22,0,,
4637,167,8D,50,20,0,,
4638,143,60D,50,19,0,,
4639,123,50D,50,18,0,,
4640,123,50D,50,18,0,,
4641,167,8D,50,20,0,,
4642,235,68D,50,22,0,,
4643,167,8D,50,20,0,,
4644,143,60D,50,19,0,,
4645,123,50D,50,18,0,,
4646,123,50D,50,18,0,,
4647,235,68D,50,22,0,,
4648,143,60D,50,19,0,,
4649,235,68D,50,22,0,,
4650,123,50D,50,18,0,,
4651,171,10D,50,20,0,,
4652,235,68D,50,22,0,,
4653,235,68D,50,22,0,,
4654,143,60D,50,19,0,,
4655,123,50D,50,18,0,,
4656,123,50D,50,18,0,,
4657,123,50D,50,18,0,,
4658,123,50D,50,18,0,,
4659,235,68D,50,22,0,,
4660,123,50D,50,18,0,,
4661,171,10D,50,20,0,,
4662,171,10D,50,20,0,,
4663,123,50D,50,18,0,,
4664,171,10D,50,20,0,,
4665,235,68D,50,22,0,,
4666,123,50D,50,18,0,,
4667,235,68D,50,22,0,,
4668,235,68D,50,22,0,,
4669,235,68D,50,22,0,,
4670,235,68D,50,22,0,,
4671,123,50D,50,18,0,,
4672,171,10D,50,20,0,,
4673,167,8D,50,20,0,,
4674,143,60D,50,19,0,,
4675,171,10D,50,20,0,,
4676,143,60D,50,19,0,,
4677,143,60D,50,19,0,,
4678,235,68D,50,22,0,,
4679,123,50D,50,18,0,,
4680,143,60D,50,19,0,,
4681,171,10D,50,20,0,,
4682,171,10D,50,20,0,,
4683,123,50D,50,18,0,,
4684,143,60D,50,19,0,,
4685,123,50D,50,18,0,,
4686,171,10D,50,20,0,,
4687,143,60D,50,19,0,,
4688,171,10D,50,20,0,,
4689,123,50D,50,18,0,,
4690,123,50D,50,18,0,,
4691,171,10D,50,20,0,,
4692,123,50D,50,18,0,,
4693,171,10D,50,20,0,,
4694,171,10D,50,20,0,,
4695,123,50D,50,18,0,,
4696,171,10D,50,20,0,,
4697,143,60D,50,19,0,,
4698,123,50D,50,18,0,,
4699,123,50D,50,18,0,,
4700,171,10D,50,20,0,,
4701,123,50D,50,18,0,,
4702,171,10D,50,20,0,,
4703,123,50D,50,18,0,,
4704,123,50D,50,18,0,,
4705,123,50D,50,18,0,,
4706,171,10D,50,20,0,,
4707,123,50D,50,18,0,,
4708,123,50D,50,18,0,,
4709,143,60D,50,19,0,,
4710,123,50D,50,18,0,,
4711,123,50D,50,18,0,,
4712,123,50D,50,18,0,,
4713,143,60D,50,19,0,,
4714,123,50D,50,18,0,,
4715,171,10D,50,20,0,,
4716,143,60D,50,19,0,,
4717,171,10D,50,20,0,,
4718,143,60D,50,19,0,,
4719,171,10D,50,20,0,,
4720,123,50D,50,18,0,,
4721,123,50D,50,18,0,,
4722,143,60D,50,19,0,,
4723,123,50D,50,18,0,,
4724,143,60D,50,19,0,,
4725,171,10D,50,20,0,,
4726,127,52D,50,18,0,,
4727,143,60D,50,19,0,,
4728,143,60D,50,19,0,,
4729,171,10D,50,20,0,,
4730,143,60D,50,19,0,,
4731,127,52D,50,18,0,,
4732,171,10D,50,20,0,,
4733,143,60D,50,19,0,,
4734,143,60D,50,19,0,,
4735,143,60D,50,19,0,,
4736,127,52D,50,18,0,,
4737,171,10D,50,20,0,,
4738,143,60D,50,19,0,,
4739,143,60D,50,19,0,,
4740,171,10D,50,20,0,,
4741,171,10D,50,20,0,,
4742,143,60D,50,19,0,,
4743,127,52D,50,18,0,,
4744,127,52D,50,18,0,,
4745,171,10D,50,20,0,,
4746,127,52D,50,18,0,,
4747,127,52D,50,18,0,,
4748,171,10D,50,20,0,,
4749,127,52D,50,18,0,,
4750,171,10D,50,20,0,,
4751,127,52D,50,18,0,,
4752,171,10D,50,20,0,,
4753,171,10D,50,20,0,,
4754,171,10D,50,20,0,,
4755,143,60D,50,19,0,,
4756,171,10D,50,20,0,,
4757,171,10D,50,20,0,,
4758,143,60D,50,19,0,,
4759,127,52D,50,18,0,,
4760,171,10D,50,20,0,,
4761,127,52D,50,18,0,,
4762,171,10D,50,20,0,,
4763,171,10D,50,20,0,,
4764,171,10D,50,20,0,,
4765,171,10D,50,20,0,,
4766,171,10D,50,20,0,,
4767,171,10D,50,20,0,,
4768,127,52D,50,18,0,,
4769,171,10D,50,20,0,,
4770,127,52D,50,18,0,,
4771,171,10D,50,20,0,,
4772,127,52D,50,18,0,,
4773,171,10D,50,20,0,,
4774,127,52D,50,18,0,,
4775,143,60D,50,19,0,,
4776,171,10D,50,20,0,,
4777,127,52D,50,18,0,,
4778,171,10D,50,20,0,,
4779,143,60D,50,19,0,,
4780,171,10D,50,20,0,,
4781,127,52D,50,18,0,,
4782,143,60D,50,19,0,,
4783,171,10D,50,20,0,,
4784,127,52D,50,18,0,,
4785,143,60D,50,19,0,,
4786,127,52D,50,18,0,,
4787,143,60D,50,19,0,,
4788,127,52D,50,18,0,,
4789,143,60D,50,19,0,,
4790,127,52D,50,18,0,,
4791,143,60D,50,19,0,,
4792,171,10D,50,20,0,,
4793,127,52D,50,18,0,,
4794,127,52D,50,18,0,,
4795,171,10D,50,20,0,,
4796,127,52D,50,18,0,,
4797,127,52D,50,18,0,,
4798,127,52D,50,18,0,,
4799,127,52D,50,18,0,,
4800,127,52D,50,18,0,,
4801,127,52D,50,18,0,,
4802,175,12D,50,20,0,,
4803,175,12D,50,20,0,,
4804,175,12D,50,20,0,,
4805,127,52D,50,18,0,,
4806,143,60D,50,19,0,,
4807,175,12D,50,20,0,,
4808,175,12D,50,20,0,,
4809,143,60D,50,19,0,,
4810,175,12D,50,20,0,,
4811,143,60D,50,19,0,,
4812,127,52D,50,18,0,,
4813,143,60D,50,19,0,,
4814,175,12D,50,20,0,,
4815,175,12D,50,20,0,,
4816,175,12D,50,20,0,,
4817,127,52D,50,18,0,,
4818,127,52D,50,18,0,,
4819,175,12D,50,20,0,,
4820,127,52D,50,18,0,,
4821,175,12D,50,20,0,,
4822,143,60D,50,19,0,,
4823,143,60D,50,19,0,,
4824,127,52D,50,18,0,,
4825,175,12D,50,20,0,,
4826,175,12D,50,20,0,,
4827,127,52D,50,18,0,,
4828,127,52D,50,18,0,,
4829,127,52D,50,18,0,,
4830,127,52D,50,18,0,,
4831,127,52D,50,18,0,,
4832,175,12D,50,20,0,,
4833,141,59B,50,19,0,,
4834,127,52D,50,18,0,,
4835,141,59B,50,19,0,,
4836,141,59B,50,19,0,,
4837,175,12D,50,20,0,,
4838,141,59B,50,19,0,,
4839,127,52D,50,18,0,,
4840,175,12D,50,20,0,,
4841,175,12D,50,20,0,,
4842,127,52D,50,18,0,,
4843,175,12D,50,20,0,,
4844,141,59B,50,19,0,,
4845,141,59B,50,19,0,,
4846,127,52D,50,18,0,,
4847,141,59B,50,19,0,,
4848,141,59B,50,19,0,,
4849,175,12D,50,20,0,,
4850,127,52D,50,18,0,,
4851,175,12D,50,20,0,,
4852,175,12D,50,20,0,,
4853,175,12D,50,20,0,,
4854,175,12D,50,20,0,,
4855,175,12D,50,20,0,,
4856,127,52D,50,18,0,,
4857,127,52D,50,18,0,,
4858,175,12D,50,20,0,,
4859,175,12D,50,20,0,,
4860,127,52D,50,18,0,,
4861,127,52D,50,18,0,,
4862,127,52D,50,18,0,,
4863,127,52D,50,18,0,,
4864,127,52D,50,18,0,,
4865,175,12D,50,20,0,,
4866,175,12D,50,20,0,,
4867,175,12D,50,20,0,,
4868,141,59B,50,19,0,,
4869,175,12D,50,20,0,,
4870,175,12D,50,20,0,,
4871,175,12D,50,20,0,,
4872,175,12D,50,20,0,,
4873,175,12D,50,20,0,,
4874,223,36D,50,21,0,,
4875,175,12D,50,20,0,,
4876,223,36D,50,21,0,,
4877,175,12D,50,20,0,,
4878,175,12D,50,20,0,,
4879,175,12D,50,20,0,,
4880,175,12D,50,20,0,,
4881,223,36D,50,21,0,,
4882,175,12D,50,20,0,,
4883,141,59B,50,19,0,,
4884,175,12D,50,20,0,,
4885,223,36D,50,21,0,,
4886,175,12D,50,20,0,,
4887,175,12D,50,20,0,,
4888,175,12D,50,20,0,,
4889,141,59B,50,19,0,,
4890,175,12D,50,20,0,,
4891,175,12D,50,20,0,,
4892,223,36D,50,21,0,,
4893,175,12D,50,20,0,,
4894,223,36D,50,21,0,,
4895,175,12D,50,20,0,,
4896,141,59B,50,19,0,,
4897,141,59B,50,19,0,,
4898,223,36D,50,21,0,,
4899,223,36D,50,21,0,,
4900,223,36D,50,21,0,,
4901,141,59B,50,19,0,,
4902,141,59B,50,19,0,,
4903,223,36D,50,21,0,,
4904,223,36D,50,21,0,,
4905,223,36D,50,21,0,,
4906,223,36D,50,21,0,,
4907,141,59B,50,19,0,,
4908,223,36D,50,21,0,,
4909,175,12D,50,20,0,,
4910,223,36D,50,21,0,,
4911,175,12D,50,20,0,,
4912,223,36D,50,21,0,,
4913,175,12D,50,20,0,,
4914,223,36D,50,21,0,,
4915,223,36D,50,21,0,,
4916,179,14D,50,20,0,,
4917,223,36D,50,21,0,,
4918,141,59B,50,19,0,,
4919,223,36D,50,21,0,,
4920,223,36D,50,21,0,,
4921,179,14D,50,20,0,,
4922,223,36D,50,21,0,,
4923,141,59B,50,19,0,,
4924,179,14D,50,20,0,,
4925,179,14D,50,20,0,,
4926,223,36D,50,21,0,,
4927,179,14D,50,20,0,,
4928,141,59B,50,19,0,,
4929,223,36D,50,21,0,,
4930,179,14D,50,20,0,,
4931,179,14D,50,20,0,,
4932,223,36D,50,21,0,,
4933,223,36D,50,21,0,,
4934,141,59B,50,19,0,,
4935,223,36D,50,21,0,,
4936,179,14D,50,20,0,,
4937,223,36D,50,21,0,,
4938,223,36D,50,21,0,,
4939,223,36D,50,21,0,,
4940,141,59B,50,19,0,,
4941,223,36D,50,21,0,,
4942,179,14D,50,20,0,,
4943,141,59B,50,19,0,,
4944,179,14D,50,20,0,,
4945,141,59B,50,19,0,,
4946,141,59B,50,19,0,,
4947,141,59B,50,19,0,,
4948,141,59B,50,19,0,,
4949,141,59B,50,19,0,,
4950,179,14D,50,20,0,,
4951,179,14D,50,20,0,,
4952,179,14D,50,20,0,,
4953,223,36D,50,21,0,,
4954,141,59B,50,19,0,,
4955,179,14D,50,20,0,,
4956,223,36D,50,21,0,,
4957,179,14D,50,20,0,,
4958,179,14D,50,20,0,,
4959,223,36D,50,21,0,,
4960,179,14D,50,20,0,,
4961,223,36D,50,21,0,,
4962,223,36D,50,21,0,,
4963,141,59B,50,19,0,,
4964,141,59B,50,19,0,,
4965,141,59B,50,19,0,,
4966,223,36D,50,21,0,,
4967,223,36D,50,21,0,,
4968,141,59B,50,19,0,,
4969,179,14D,50,20,0,,
4970,141,59B,50,19,0,,
4971,179,14D,50,20,0,,
4972,179,14D,50,20,0,,
4973,223,36D,50,21,0,,
4974,223,36D,50,21,0,,
4975,223,36D,50,21,0,,
4976,223,36D,50,21,0,,
4977,223,36D,50,21,0,,
4978,179,14D,50,20,0,,
4979,223,36D,50,21,0,,
4980,179,14D,50,20,0,,
4981,223,36D,50,21,0,,
4982,179,14D,50,20,0,,
4983,179,14D,50,20,0,,
4984,179,14D,50,20,0,,
4985,223,36D,50,21,0,,
4986,141,59B,50,19,0,,
4987,223,36D,50,21,0,,
4988,223,36D,50,21,0,,
4989,223,36D,50,21,0,,
4990,223,36D,50,21,0,,
4991,223,36D,50,21,0,,
4992,223,36D,50,21,0,,
4993,223,36D,50,21,0,,
4994,179,14D,50,20,0,,
4995,179,14D,50,20,0,,
4996,141,59B,50,19,0,,
4997,179,14D,50,20,0,,
4998,221,35B,50,21,0,,
4999,221,35B,50,21,0,,
5000,179,14D,50,20,0,,
5001,179,14D,50,20,0,,
5002,179,14D,50,20,0,,
5003,221,35B,50,21,0,,
5004,179,14D,50,20,0,,
5005,141,59B,50,19,0,,
5006,221,35B,50,21,0,,
5007,179,14D,50,20,0,,
5008,141,59B,50,19,0,,
5009,179,14D,50,20,0,,
5010,179,14D,50,20,0,,
5011,221,35B,50,21,0,,
5012,179,14D,50,20,0,,
5013,179,14D,50,20,0,,
5014,179,14D,50,20,0,,
5015,221,35B,50,21,0,,
5016,221,35B,50,21,0,,
5017,141,59B,50,19,0,,
5018,221,35B,50,21,0,,
5019,221,35B,50,21,0,,
5020,179,14D,50,20,0,,
5021,179,14D,50,20,0,,
5022,179,14D,50,20,0,,
5023,221,35B,50,21,0,,
5024,141,59B,50,19,0,,
5025,221,35B,50,21,0,,
5026,221,35B,50,21,0,,
5027,179,14D,50,20,0,,
5028,141,59B,50,19,0,,
5029,141,59B,50,19,0,,
5030,179,14D,50,20,0,,
5031,221,35B,50,21,0,,
5032,179,14D,50,20,0,,
5033,179,14D,50,20,0,,
5034,179,14D,50,20,0,,
5035,141,59B,50,19,0,,
5036,141,59B,50,19,0,,
5037,179,14D,50,20,0,,
5038,141,59B,50,19,0,,
5039,179,14D,50,20,0,,
5040,179,14D,50,20,0,,
5041,179,14D,50,20,0,,
5042,176,13A,50,20,0,,
5043,221,35B,50,21,0,,
5044,141,59B,50,19,0,,
5045,176,13A,50,20,0,,
5046,176,13A,50,20,0,,
5047,182,16C,50,20,0,,
5048,182,16C,50,20,0,,
5049,182,16C,50,20,0,,
5050,221,35B,50,21,0,,
5051,182,16C,50,20,0,,
5052,183,16D,50,20,0,,
5053,231,66D,51,22,0,,
5054,231,66D,51,22,0,,
5055,102,40C,42,18,0,,
5056,182,16C,50,20,0,,
5057,101,39B,41,18,0,,
5058,113,45B,41,18,0,,
5059,106,42C,41,18,0,,
5060,106,42C,41,18,0,,
5061,110,44C,41,18,0,,
5062,216,33A,50,21,0,,
5063,216,33A,50,21,0,,
5064,221,35B,50,21,0,,
5065,222,36C,50,21,0,,
5066,176,13A,50,20,0,,
5067,144,61A,50,19,0,,
5068,192,21A,51,21,0,,
5069,124,51A,40,18,0,,
5070,176,13A,50,20,0,,
5071,177,13B,50,20,0,,
5072,183,16D,50,20,0,,
5073,139,58D,50,19,0,,
5074,183,16D,50,20,0,,
5075,177,13B,50,20,0,,
5076,144,61A,50,19,0,,
5077,222,36C,50,21,0,,
5078,176,13A,50,20,0,,
5079,221,35B,50,21,0,,
5080,176,13A,50,20,0,,
5081,176,13A,50,20,0,,
5082,216,33A,50,21,0,,
5083,176,13A,50,20,0,,
5084,221,35B,50,21,0,,
5085,139,58D,50,19,0,,
5086,144,61A,50,19,0,,
5087,222,36C,50,21,0,,
5088,176,13A,50,20,0,,
5089,146,62C,50,19,0,,
5090,124,51A,40,18,0,,
5091,146,62C,50,19,0,,
5092,221,35B,50,21,0,,
5093,124,51A,40,18,0,,
5094,221,35B,50,21,0,,
5095,139,58D,50,19,0,,
5096,141,59B,50,19,0,,
5097,176,13A,50,20,0,,
5098,176,13A,50,20,0,,
5099,124,51A,40,18,0,,
5100,124,51A,40,18,0,,
5101,216,33A,50,21,0,,
5102,216,33A,50,21,0,,
5103,139,58D,50,19,0,,
5104,146,62C,50,19,0,,
5105,124,51A,40,18,0,,
5106,222,36C,50,21,0,,
5107,216,33A,50,21,0,,
5108,146,62C,50,19,0,,
5109,182,16C,50,20,0,,
5110,124,51A,40,18,0,,
5111,216,33A,50,21,0,,
5112,139,58D,50,19,0,,
5113,222,36C,50,21,0,,
5114,139,58D,50,19,0,,
5115,222,36C,50,21,0,,
5116,222,36C,50,21,0,,
5117,177,13B,50,20,0,,
5118,221,35B,50,21,0,,
5119,144,61A,50,19,0,,
5120,182,16C,50,20,0,,
5121,177,13B,50,20,0,,
5122,222,36C,50,21,0,,
5123,124,51A,40,18,0,,
5124,222,36C,50,21,0,,
5125,221,35B,50,21,0,,
5126,144,61A,50,19,0,,
5127,144,61A,50,19,0,,
5128,177,13B,50,20,0,,
5129,182,16C,50,20,0,,
5130,183,16D,50,20,0,,
5131,182,16C,50,20,0,,
5132,124,51A,40,18,0,,
5133,222,36C,50,21,0,,
5134,182,16C,50,20,0,,
5135,222,36C,50,21,0,,
5136,124,51A,40,18,0,,
5137,222,36C,50,21,0,,
5138,176,13A,50,20,0,,
5139,124,51A,40,18,0,,
5140,124,51A,40,18,0,,
5141,222,36C,50,21,0,,
5142,141,59B,50,19,0,,
5143,183,16D,50,20,0,,
5144,182,16C,50,20,0,,
5145,124,51A,40,18,0,,
5146,222,36C,50,21,0,,
5147,183,16D,50,20,0,,
5148,182,16C,50,20,0,,
5149,176,13A,50,20,0,,
5150,124,51A,40,18,0,,
5151,141,59B,50,19,0,,
5152,222,36C,50,21,0,,
5153,216,33A,50,21,0,,
5154,222,36C,50,21,0,,
5155,222,36C,50,21,0,,
5156,221,35B,50,21,0,,
5157,216,33A,50,21,0,,
5158,222,36C,50,21,0,,
5159,182,16C,50,20,0,,
5160,146,62C,50,19,0,,
5161,144,61A,50,19,0,,
5162,144,61A,50,19,0,,
5163,222,36C,50,21,0,,
5164,222,36C,50,21,0,,
5165,124,51A,40,18,0,,
5166,124,51A,40,18,0,,
5167,222,36C,50,21,0,,
5168,176,13A,50,20,0,,
5169,176,13A,50,20,0,,
5170,176,13A,50,20,0,,
5171,183,16D,50,20,0,,
5172,182,16C,50,20,0,,
5173,176,13A,50,20,0,,
5174,124,51A,40,18,0,,
5175,139,58D,50,19,0,,
5176,144,61A,50,19,0,,
5177,182,16C,50,20,0,,
5178,177,13B,50,20,0,,
5179,222,36C,50,21,0,,
5180,222,36C,50,21,0,,
5181,146,62C,50,19,0,,
5182,222,36C,50,21,0,,
5183,222,36C,50,21,0,,
5184,221,35B,50,21,0,,
5185,124,51A,40,18,0,,
5186,146,62C,50,19,0,,
5187,124,51A,40,18,0,,
5188,216,33A,50,21,0,,
5189,141,59B,50,19,0,,
5190,124,51A,40,18,0,,
5191,144,61A,50,19,0,,
5192,216,33A,50,21,0,,
5193,124,51A,40,18,0,,
5194,124,51A,40,18,0,,
5195,221,35B,50,21,0,,
5196,221,35B,50,21,0,,
5197,216,33A,50,21,0,,
5198,182,16C,50,20,0,,
5199,222,36C,50,21,0,,
5200,222,36C,50,21,0,,
5201,182,16C,50,20,0,,
5202,222,36C,50,21,0,,
5203,146,62C,50,19,0,,
5204,183,16D,50,20,0,,
5205,222,36C,50,21,0,,
5206,216,33A,50,21,0,,
5207,146,62C,50,19,0,,
5208,182,16C,50,20,0,,
5209,124,51A,40,18,0,,
5210,124,51A,40,18,0,,
5211,183,16D,50,20,0,,
5212,124,51A,40,18,0,,
5213,124,51A,40,18,0,,
5214,183,16D,50,20,0,,
5215,124,51A,40,18,0,,
5216,124,51A,40,18,0,,
5217,176,13A,50,20,0,,
5218,216,33A,50,21,0,,
5219,144,61A,50,19,0,,
5220,216,33A,50,21,0,,
5221,176,13A,50,20,0,,
5222,216,33A,50,21,0,,
5223,124,51A,40,18,0,,
5224,124,51A,40,18,0,,
5225,176,13A,50,20,0,,
5226,183,16D,50,20,0,,
5227,124,51A,40,18,0,,
5228,176,13A,50,20,0,,
5229,139,58D,50,19,0,,
5230,221,35B,50,21,0,,
5231,124,51A,40,18,0,,
5232,216,33A,50,21,0,,
5233,221,35B,50,21,0,,
5234,222,36C,50,21,0,,
5235,124,51A,40,18,0,,
5236,124,51A,40,18,0,,
5237,222,36C,50,21,0,,
5238,182,16C,50,20,0,,
5239,182,16C,50,20,0,,
5240,216,33A,50,21,0,,
5241,144,61A,50,19,0,,
5242,222,36C,50,21,0,,
5243,222,36C,50,21,0,,
5244,216,33A,50,21,0,,
5245,124,51A,40,18,0,,
5246,146,62C,50,19,0,,
5247,124,51A,40,18,0,,
5248,124,51A,40,18,0,,
5249,216,33A,50,21,0,,
5250,221,35B,50,21,0,,
5251,144,61A,50,19,0,,
5252,144,61A,50,19,0,,
5253,176,13A,50,20,0,,
5254,139,58D,50,19,0,,
5255,144,61A,50,19,0,,
5256,176,13A,50,20,0,,
5257,145,61B,50,19,0,,
5258,176,13A,50,20,0,,
5259,176,13A,50,20,0,,
5260,216,33A,50,21,0,,
5261,222,36C,50,21,0,,
5262,216,33A,50,21,0,,
5263,216,33A,50,21,0,,
5264,216,33A,50,21,0,,
5265,176,13A,50,20,0,,
5266,216,33A,50,21,0,,
5267,176,13A,50,20,0,,
5268,176,13A,50,20,0,,
5269,176,13A,50,20,0,,
5270,216,33A,50,21,0,,
5271,222,36C,50,21,0,,
5272,183,16D,50,20,0,,
5273,176,13A,50,20,0,,
5274,216,33A,50,21,0,,
5275,182,16C,50,20,0,,
5276,176,13A,50,20,0,,
5277,221,35B,50,21,0,,
5278,221,35B,50,21,0,,
5279,221,35B,50,21,0,,
5280,222,36C,50,21,0,,
5281,146,62C,50,19,0,,
5282,176,13A,50,20,0,,
5283,176,13A,50,20,0,,
5284,182,16C,50,20,0,,
